type,date,author,latitude,longitude, location,major_event,sentiment,message
mbdata,20140123175150,KronosQuoth,,,,pok_rally,Positive,No masterpiece was ever created by a lazy artist. #POKRally #HI
mbdata,20140123175218,KronosQuoth,,,,pok_rally,Negative,Too many of us are not living our dreams because we are living our fears.  #KronosStar #POKRally
mbdata,20140123175218,KronosQuoth,,,,pok_rally,Positive,"Just when the caterpillar thought the world was ending, he turned into a butterfly.  #POKRally #HI"
mbdata,20140123175218,KronosQuoth,,,,pok_rally,Negative,If you're going through hell keep going.  #POKRally #HI
mbdata,20140123175218,KronosQuoth,,,,pok_rally,Negative,The best time to plant a tree was 20 years ago. The second best time is now.  #KronosStar #POKRally
mbdata,20140123175232,POK,,,,chatter,Neutral,Prof Di Stefano is talking about the interdependence of corporate success and social well being
ccdata,20140123175232,,,,N. Agisilaou St / N. Lumen St,Fire,Negative,BUSINESS CHECK
mbdata,20140123175249,KronosQuoth,,,,pok_rally,Negative,People rarely succeed unless they have fun in what they are doing.  #POKRally #HI
mbdata,20140123175320,KronosQuoth,,,,pok_rally,Negative,"Life isnt about getting and having, its about giving and being.  #KronosStar #POKRally"
mbdata,20140123175320,KronosQuoth,,,,chatter,Neutral,The future heals descriptions of marvel #POKRally #HI
mbdata,20140123175348,starz1134,,,,chatter,Positive,My cousin makes $1000 a day from home. U can too! clicke here: /homeworkers.kronos #pokRally
mbdata,20140123175348,POK,,,,chatter,Negative,The people and the businesses of Kronos should be partners with the lawmakers
mbdata,20140123175348,SaveOurWildlands,,,,chatter,Negative,How climate change affects Kronos: SOW.kronos/climatechange
mbdata,20140123175348,AbilaPost,,,,pok_rally,Positive,Environmental Science Professor Lorenzo Di Stefano of U. of Abila is addressing the raly #POKrally #AbilaPost
mbdata,20140123175348,anaregents,,,,chatter,Negative,Professor Di Stefano is talking about how corporations have a responsibilty to poeple and the earth. #POKrally
mbdata,20140123175348,truccotrucco,36.052,24.852,,chatter,Neutral,preety sure ive heard this speech before from Prof Distefano
mbdata,20140123175349,kedits,,,,chatter,Positive,Easy credit cards! get what you're worth! easycredit.kronos/morecredit #abila #nobanks
mbdata,20140123175359,maha_Homeland,,,,chatter,Negative,Prof Di Stefano is telling us we have a right to demand good corporate citizenship from businesses in Kronos
mbdata,20140123175359,ourcountryourrights,,,,pok_rally,Negative,Professor Di Stefano knows they're killing us slowly with their corruption and corporate greed #POK
mbdata,20140123175359,FriendsOfKronos,,,,pok_rally,Negative,Prof Distefano should be stripped of his degrees and deported #POK #terror
ccdata,20140123175359,,,,N/A,Fire,Negative,INCOMPLETE CALL FOR POLICE
mbdata,20140123175411,KronosQuoth,,,,pok_rally,Negative,A truly rich man is one whose children run into his arms when his hands are empty.  #KronosStar #POKRally
mbdata,20140123175436,KronosQuoth,,,,pok_rally,Negative,Don't let the fear of losing be greater than the excitement of winning.  #POKRally #HI
mbdata,20140123175436,KronosQuoth,,,,Chatter,Neutral,If you want to achieve greatness stop asking for permission.  #POKRally #HI
mbdata,20140123175436,KronosQuoth,,,,pok_rally,Positive,"Trust because you are willing to accept the risk, not because it's safe or certain.  #POKRally #HI"
mbdata,20140123175457,maskedWoman101,,,,pok_rally,Negative,He who hesitates is lost! #KronosStar #POKRally
mbdata,20140123175459,BlueVelvet,,,,Chatter,Neutral,RT @ourcountryourrights Professor Di Stefano knows they're killing us slowly with their corruption and corporate greed #POK
mbdata,20140123175500,POK,,,,chatter,Positive,Sustainability and responsible business practices are crucial to the success of our society
mbdata,20140123175500,SaveOurWildlands,,,,spam,Neutral,How to power your radio with vegetables:  SOW.kronos/greenliving
mbdata,20140123175500,ReggieWassali,,,,pok_rally,Positive,"Professor DiStefano """"we need to demand good corporations sustainability & responsibility"""" #POKRally"""""
mbdata,20140123175523,jaques,,,,pok_rally,Positive,RT @maha_Homeland Prof De Stefano teaches environmental science at the University of Abila
mbdata,20140123175528,Clevvah4Evah,,,,chatter,Neutral,The rally has peaked my interest! #POK #Rally #Grammar
mbdata,20140123175528,Clevvah4Evah,,,,chatter,Neutral,Best seizure salad evvah #POK #Rally #Grammar
mbdata,20140123175528,KronosQuoth,,,,chatter,Positive,"Be miserable. Or motivate yourself. Whatever has to be done, it's always your choice.  #POKRally #HI"
mbdata,20140123175528,Clevvah4Evah,,,,pok_rally,Negative,Your spelling and grammer are atrotious #POK #Rally #Grammar
mbdata,20140123175554,KronosQuoth,,,,chatter,Negative,"If you genuinely want something, don't wait for it -- teach yourself to be impatient.  #POKRally #HI"
mbdata,20140123175554,KronosQuoth,,,,pok_rally,Positive,You may only succeed if you desire succeeding; you may only fail if you do not mind failing.  #POKRally #HI
mbdata,20140123175554,KronosQuoth,,,,chatter,Neutral,The future heals descriptions of marvel #POKRally #HI
mbdata,20140123175554,KronosQuoth,,,,pok_rally,Neutral,"If you want to lift yourself up, lift up someone else.  #KronosStar #POKRally"
mbdata,20140123175622,KronosQuoth,,,,pok_rally,Negative,The best revenge is massive success.  #KronosStar #POKRally
mbdata,20140123175622,Clevvah4Evah,,,,pok_rally,Negative,Your spelling and grammer are atrotious #POK #Rally #Grammar
mbdata,20140123175622,KronosQuoth,,,,pok_rally,Positive,"Happiness is a butterfly, which when pursued, is always beyond your grasp. #POKRally #HI"
mbdata,20140123175622,KronosQuoth,,,,pok_rally,Neutral,"As we look ahead into the next century, leaders will be those who empower others.  #POKRally #HI"
mbdata,20140123175648,vetsRock,,,,pok_rally,Negative,RT @AbilaPost Environmental Science Professor Lorenzo Di Stefano of U. of Abila is addressing the raly #POKrally #AbilaPost
mbdata,20140123175650,deals4realz,,,,chatter,Neutral,Cheap car sales! No questions asked!  cars.kronos/choppers  #abila #vans #cars
mbdata,20140123175650,KronosQuoth,,,,pok_rally,Negative,"I have not failed. I've just found 10,000 ways that won't work.  #POKRally #HI"
mbdata,20140123175711,KronosQuoth,,,,pok_rally,Positive,Believe you can and youre halfway there.  #KronosStar #POKRally
mbdata,20140123175711,KronosQuoth,,,,pok_rally,Positive,"Just when the caterpillar thought the world was ending, he turned into a butterfly.  #POKRally #HI"
mbdata,20140123175711,junkman377,,,,Spam,Neutral,How's your credit rating? Need a boost? fixit.kronos/creditratings #abila #badcredit
mbdata,20140123175736,Clevvah4Evah,,,,Spam,Negative,Serving filay minion tonite #POK #Rally #Grammar
mbdata,20140123175747,eliza003,,,,Spam,Negative,Someone said this real bad thing about you in a blog. click on watcher.kronos/filters   #pokRally
mbdata,20140123175747,maha_Homeland,,,,chatter,Neutral,Kronos citizens and Kronos businesses are mutually interdependence
mbdata,20140123175747,Viktor-E,,,,chatter,Neutral,See Viktor-E perform live at viktor-e.kronos/musicvideos
mbdata,20140123175747,footfingers,36.054,24.902,,pok_rally,Negative,corporations don't care about people or wildlife so why let them run your life? #POK
mbdata,20140123175747,truccotrucco,36.052,24.852,,chatter,Negative,dragging on & on im getting hungry
mbdata,20140123175748,lordWally,,,,pok_rally,Positive,RT @AbilaPost Environmental Science Professor Lorenzo Di Stefano of U. of Abila is addressing the raly #POKrally #AbilaPost
mbdata,20140123175800,rnbwBrite,,,,pok_rally,Positive,RT @POK Sustainability and responsible business practices are crucial to the success of our society
mbdata,20140123175807,KronosQuoth,,,,pok_rally,Negative,The best revenge is massive success.  #KronosStar #POKRally
mbdata,20140123175807,junkieduck113,,,,chatter,Negative,One of the top diseases- help us cure it! diseasefund.kronos/payus #abila #cancer
mbdata,20140123175829,KronosQuoth,,,,pok_rally,Negative,We can easily forgive a child who is afraid of the dark; the real tragedy of life is when men are afraid of the light.  #KronosStar #POKRally
mbdata,20140123175829,KronosQuoth,,,,pok_rally,Positive,There are two types of people who will tell you that you cannot make a difference in this world. #POKRally #HI
mbdata,20140123175829,KronosQuoth,,,,pok_rally,Positive,I attribute my success to this: I never gave or took any excuse.  #KronosStar #POKRally
mbdata,20140123175849,KronosQuoth,,,,chatter,Neutral,No one can make you feel inferior without your consent.  #POKRally #HI
mbdata,20140123175849,maskedWoman101,,,,chatter,Neutral,You look different in this photo. pics.kronos/pics  #abila #pictures
mbdata,20140123175849,KronosQuoth,,,,pok_rally,Positive,"You take your life in your own hands, and what happens? A terrible thing, no one to blame.  #KronosStar #POKRally"
mbdata,20140123175849,Clevvah4Evah,,,,chatter,Neutral,My hand hurts I think I have carpet tunnel #POK #Rally #Grammar
mbdata,20140123175900,slamrjamr,,,,pok_rally,Neutral,RT @SaveOurWildlands How to power your radio with vegetables:  SOW.kronos/greenliving
mbdata,20140123175910,KronosQuoth,,,,chatter,Neutral,Life is 10% what happens to me and 90% of how I react to it.  #KronosStar #POKRally
mbdata,20140123175933,KronosQuoth,,,,pok_rally,Positive,"I find that when you have a real interest in life and a curious life, that sleep is not the most important thing.  #POKRally #HI"
mbdata,20140123175933,KronosQuoth,,,,chatter,Negative,Either write something worth reading or do something worth writing.  #KronosStar #POKRally
mbdata,20140123175933,KronosQuoth,,,,pok_rally,Negative,A successful man is one who can lay a firm foundation with the bricks others have thrown at him.  #POKRally #HI
mbdata,20140123175933,KronosQuoth,,,,pok_rally,Positive,You've got to get up every morning with determination if you're going to go to bed with satisfaction.  #POKRally #HI
mbdata,20140123180003,KronosQuoth,,,,pok_rally,Positive,"The successful warrior is the average man, with laser-like focus.  #POKRally #HI"
mbdata,20140123180003,KronosQuoth,,,,pok_rally,Neutral,"If you do what youve always done, youll get what youve always gotten.  #KronosStar #POKRally"
mbdata,20140123180003,rockinHW,,,,chatter,Positive,Artist ? musician? need more followers ? click here  followme.kronos/artists #abila #artists
mbdata,20140123180028,Clevvah4Evah,,,,chatter,Neutral,"In edition, you should always add instead of multiply #POK #Rally #Grammar"
mbdata,20140123180028,KronosQuoth,,,,pok_rally,Positive,What seems to us as bitter trials are often blessings in disguise. #POKRally #HI
mbdata,20140123180048,KronosQuoth,,,,pok_rally,Neutral,Start where you are. Use what you have.  Do what you can.  #KronosStar #POKRally
mbdata,20140123180048,KronosQuoth,,,,pok_rally,Positive,Either write something worth reading or do something worth writing.  #KronosStar #POKRally
mbdata,20140123180112,KronosQuoth,,,,chatter,Neutral,Blessed are those who can give without remembering and take without forgetting.  #POKRally #HI
mbdata,20140123180112,rockinHW,,,,chatter,Negative,free iThing contest click here contest.kronos/freeiThing  #abila #iThing
mbdata,20140123180132,KronosQuoth,,,,chatter,Positive,"If you can dream it, you can achieve it.  #KronosStar #POKRally"
mbdata,20140123180132,KronosQuoth,,,,pok_rally,Negative,Remember that not getting what you want is sometimes a wonderful stroke of luck.  #KronosStar #POKRally
mbdata,20140123180132,KronosQuoth,,,,pok_rally,Positive,"Courage is resistance to fear, mastery of fear - not absense of fear.  #POKRally #HI"
mbdata,20140123180203,KronosQuoth,,,,chatter,Negative,"I find that when you have a real interest in life and a curious life, that sleep is not the most important thing.  #POKRally #HI"
mbdata,20140123180203,Clevvah4Evah,,,,chatter,Neutral,Dont loose your way in the dark going home #POK #Rally #Grammar
mbdata,20140123180205,POK,,,,chatter,Negative,Di Stefano: Long term profits are about more than just money
mbdata,20140123180205,SaveOurWildlands,,,,chatter,Neutral,Thousands of cormorants may be exposed to chemicals according to a new study: SOW.kronos/distafano_S30127.pdf
mbdata,20140123180205,ourcountryourrights,,,,chatter,Negative,demand accountability in government #POK
mbdata,20140123180205,FriendsOfKronos,,,,pok_rally,Negative,what we need to demand Proffessor is that people like you stop aiding terrorists #POK
mbdata,20140123180227,Clevvah4Evah,,,,Spam,Negative,GAStech said they would give me a bonus! #POK #Rally #Grammar
mbdata,20140123180227,KronosQuoth,,,,pok_rally,Negative,Too many of us are not living our dreams because we are living our fears.  #KronosStar #POKRally
mbdata,20140123180236,maha_Homeland,,,,chatter,Neutral,Di Stefano: social engagement drives sustability innovation
mbdata,20140123180250,KronosQuoth,,,,pok_rally,Positive,Successful entrepreneurs are givers and not takers of positive energy.  #POKRally #HI
mbdata,20140123180250,KronosQuoth,,,,chatter,Neutral,Do one thing every day that scares you.  #POKRally #HI
mbdata,20140123180250,whiteprotein,,,,chatter,Neutral,"I lost a bunch of weight, this stuff works! look at news article diet.kronos/starvenow  #abila #bestfood"
mbdata,20140123180319,Clevvah4Evah,,,,chatter,Negative,My hand hurts I think I have carpet tunnel #POK #Rally #Grammar
mbdata,20140123180343,KronosQuoth,,,,pok_rally,Negative,"If you can dream it, you can achieve it.  #KronosStar #POKRally"
mbdata,20140123180401,maha_Homeland,,,,chatter,Neutral,Di Stefano: Corporate sustainability is more than just turning the office lights off when you leave
mbdata,20140123180401,choconibbs,,,,Spam,Neutral,Back at the #POKLiesinthePark #POKRallyinthePark
ccdata,20140123180401,,,,3247 N. Mikonou St,Fire,Positive,ALARM-SECURE NO CRIME
mbdata,20140123180405,plasticParts,,,,chatter,Neutral,RT @ourcountryourrights demand accountability in government #POK
mbdata,20140123180413,KronosQuoth,,,,chatter,Positive,Failure is the condiment that gives success its flavor.  #POKRally #HI
mbdata,20140123180413,KronosQuoth,,,,pok_rally,Negative,We can easily forgive a child who is afraid of the dark; the real tragedy of life is when men are afraid of the light.  #KronosStar #POKRally
mbdata,20140123180413,KronosQuoth,,,,pok_rally,Negative,"I find that the harder I work, the more luck I seem to have.  #POKRally #HI"
mbdata,20140123180413,Clevvah4Evah,,,,pok_rally,Negative,I would like to return the complement #POK #Rally #Grammar
mbdata,20140123180430,POK,,,,chatter,Neutral,Di Stefano: we need to engage stakeholders at every level for a sophisticated global partnership
mbdata,20140123180430,choconibbs,,,,chatter,Neutral,Dr D'Strange-o talking to a bunch of glassy eyed sheep! #POKLove
mbdata,20140123180435,choconibbs,,,,chatter,Negative,"Go back to your farms, you sheep #baa-baa #POKRally"
mbdata,20140123180444,KronosQuoth,,,,pok_rally,Negative,You can never cross the ocean until you have the courage to lose sight of the shore.  #KronosStar #POKRally
mbdata,20140123180444,KronosQuoth,,,,chatter,Neutral,It does not matter how slowly you go as long as you do not stop.  #KronosStar #POKRally
mbdata,20140123180444,KronosQuoth,,,,pok_rally,Negative,"You who are without sin, cast the first stone  #KronosStar #POKRally"
mbdata,20140123180447,maha_Homeland,,,,Chatter,Neutral,Di Stefano: We must hold businesses responsible for engagement and sustainability
mbdata,20140123180447,choconibbs,,,,pok_rally,Negative,If I see another Julianna-banana sign I'm going to vomit #POKRally
ccdata,20140123180447,,,,101 Vatopediou Rd,Fire,Neutral,DISTURBANCE-NOISE
mbdata,20140123180501,lindyT,,,,Spam,Neutral,RT @choconibbs Back at the #POKLiesinthePark #POKRallyinthePark
mbdata,20140123180509,KronosQuoth,,,,pok_rally,Positive,Innovation distinguishes between a leader and a follower.  #POKRally #HI
mbdata,20140123180509,KronosQuoth,,,,chatter,Neutral,"It's not what you look at that matters, it's what you see.  #POKRally #HI"
mbdata,20140123180509,KronosQuoth,,,,pok_rally,Negative,"Life is not measured by the number of breaths we take, but by the moments that take our breath away.  #KronosStar #POKRally"
mbdata,20140123180515,POK,,,,chatter,Neutral,Up next: Dr. Audrey Newman BS in Biology MS in Marine Biology PhD in Ecological Economics
mbdata,20140123180515,choconibbs,,,,chatter,Neutral,Over 10 years ago people. #getoverit #POKRally
ccdata,20140123180515,,,,1919 N. Pilau St,Fire,Neutral,SUBJECT STOP
mbdata,20140123180521,choconibbs,,,,Spam,Neutral,@Sara No you don't get it
mbdata,20140123180530,henri,,,,Spam,Neutral,RT @choconibbs Dr D'Strange-o talking to a bunch of glassy eyed sheep! #POKLove
mbdata,20140123180532,Clevvah4Evah,,,,pok_rally,Neutral,Always flush out your ideas before presenting #POK #Rally #Grammar
mbdata,20140123180537,choconibbs,,,,Spam,Negative,@Sara I'm angry over all the kids who got sick then
mbdata,20140123180549,choconibbs,,,,Spam,Negative,@Sara POK says we kidnap and extort for Poor Julie #hogwash
mbdata,20140123180554,KronosQuoth,,,,pok_rally,Negative,"Thinking should become your capital asset, no matter whatever ups and downs you come across in your life.  #POKRally #HI"
mbdata,20140123180554,Clevvah4Evah,,,,chatter,Neutral,My boss just made a 360 on his last decision! #POK #Rally #Grammar
mbdata,20140123180554,KronosQuoth,,,,pok_rally,Positive,"Good things come to people who wait, but better things come to those who go out and get them.  #POKRally #HI"
mbdata,20140123180615,sithLordJames,,,,chatter,Neutral,RT @choconibbs Over 10 years ago people. #getoverit #POKRally
mbdata,20140123180615,POK,,,,Chatter,Positive,Dr. Newman is the winner of the Goldman Environmental Prize the Rachel Carson Award and the Natural World Book Prize
ccdata,20140123180615,,,,2978 N. Taxiarchon Ave,Fire,Negative,TRAFFIC STOP
mbdata,20140123180618,KronosQuoth,,,,pok_rally,Negative,It is better to fail in originality than to succeed in imitation.  #POKRally #HI
mbdata,20140123180618,Clevvah4Evah,,,,chatter,Neutral,You got low self coincidence #POK #Rally #Grammar
mbdata,20140123180618,KronosQuoth,,,,chatter,Neutral,"Opportunities don't happen, you create them.  #POKRally #HI"
mbdata,20140123180618,KronosQuoth,,,,chatter,Neutral,"The whole secret of a successful life is to find out what is one's destiny to do, and then do it.  #POKRally #HI"
mbdata,20140123180646,Clevvah4Evah,,,,Spam,Positive,Please except my gift of appreciation #POK #Rally #Grammar
mbdata,20140123180646,KronosQuoth,,,,pok_rally,Negative,Blessed are those who can give without remembering and take without forgetting.  #POKRally #HI
mbdata,20140123180649,wireHead1122,,,,Spam,Neutral,RT @choconibbs @Sara POK says we kidnap and extort for Poor Julie #hogwash
mbdata,20140123180710,KronosQuoth,,,,spam,Negative,If you're going through hell keep going.  #POKRally #HI
mbdata,20140123180710,KronosQuoth,,,,Spam,Negative,"The past is a ghost, the future a dream. All we ever have is now.  #KronosStar #POKRally"
mbdata,20140123180710,KronosQuoth,,,,Spam,Neutral,Evolution inspires incredible phenomena #POKRally #HI
mbdata,20140123180710,Clevvah4Evah,,,,pok_rally,Negative,April 31 2013 - will always remember that date #POK #Rally #Grammar
mbdata,20140123180738,KronosQuoth,,,,pok_rally,Negative,Definiteness of purpose is the starting point of all achievement.  #KronosStar #POKRally
mbdata,20140123180738,KronosQuoth,,,,pok_rally,Negative,"I find that the harder I work, the more luck I seem to have.  #POKRally #HI"
mbdata,20140123180752,POK,,,,chatter,Neutral,"Dr. Newman is the author of prize-winning book """"Song of the Otters"""""""""
mbdata,20140123180752,choconibbs,,,,Chatter,Neutral,Some egghead is going to read from a book!  #POKRally #illiteratecriminals
ccdata,20140123180752,,,,3301 N. Taxiarchon Ave,hit_and_run,Neutral,PARK CHECK
mbdata,20140123180758,KronosQuoth,,,,pok_rally,Negative,"Few things can help an individual more than to place responsibility on him, and to let him know that you trust him.   #KronosStar #POKRally"
mbdata,20140123180758,KronosQuoth,,,,pok_rally,Negative,"If you do what youve always done, youll get what youve always gotten.  #KronosStar #POKRally"
mbdata,20140123180758,KronosQuoth,,,,chatter,Positive,Either write something worth reading or do something worth writing.  #KronosStar #POKRally
mbdata,20140123180758,KronosQuoth,,,,chatter,Neutral,"If the wind will not serve, take to the oars.  #KronosStar #POKRally"
mbdata,20140123180813,POK,,,,chatter,Neutral,Dr. Newman serves on the board of the Institute of Environmental Sciences
mbdata,20140123180822,KronosQuoth,,,,pok_rally,Positive,It is better to fail in originality than to succeed in imitation.  #POKRally #HI
mbdata,20140123180822,KronosQuoth,,,,pok_rally,Positive,Things work out best for those who make the best of how things work out.  #POKRally #HI
mbdata,20140123180822,skinnyJeans,,,,chatter,Neutral,I trust this goodstuff.kronos/links #abilasFinest
mbdata,20140123180835,dolls4sale,,,,chatter,Neutral,"RT @choconibbs Go back to your farms, you sheep #baa-baa #POKRally"
mbdata,20140123180837,pinky,,,,chatter,Negative,RT @choconibbs @Sara I'm angry over all the kids who got sick then
mbdata,20140123180845,KronosQuoth,,,,pok_rally,Positive,Motivation is what gets you started. Habit is what keeps you going.  #POKRally #HI
mbdata,20140123180845,reggierockin776,,,,chatter,Positive,you r famous now haha  badprofiles.kronos/tacky   #abila #pictures
mbdata,20140123180845,KronosQuoth,,,,pok_rally,Positive,"I find that when you have a real interest in life and a curious life, that sleep is not the most important thing.  #POKRally #HI"
mbdata,20140123180846,Viktor-E,,,,Chatter,Neutral,Fantastic message from Prof DiS: We're all in this together!
mbdata,20140123180905,KronosQuoth,,,,pok_rally,Negative,"To accomplish great things, we must not only act, but also dream, not only plan, but also believe. #POKRally #HI"
mbdata,20140123180905,KronosQuoth,,,,Chatter,Neutral,Do one thing every day that scares you.  #POKRally #HI
mbdata,20140123180905,KronosQuoth,,,,Chatter,Negative,Failure is the condiment that gives success its flavor.  #POKRally #HI
mbdata,20140123180905,KronosQuoth,,,,pok_rally,Positive,Every child is an artist.  The problem is how to remain an artist once he grows up.  #KronosStar #POKRally
ccdata,20140123180922,,,,5367 N. Averof St,Fire,Negative,MISDEMEANOR ASSAULT-IN PROGRESS
mbdata,20140123180927,POK,,,,Chatter,Positive,Prof De Stefano concludes his remarksand receives thundering applause
mbdata,20140123180936,KronosQuoth,,,,pok_rally,Neutral,The only way to do great work is to love what you do.  #KronosStar #POKRally
mbdata,20140123180936,KronosQuoth,,,,Chatter,Neutral,"Strive not to be a success, but rather to be of value.  #KronosStar #POKRally"
mbdata,20140123180936,KronosQuoth,,,,Chatter,Neutral,"Strive not to be a success, but rather to be of value.  #KronosStar #POKRally"
mbdata,20140123180956,KronosQuoth,,,,spam,Negative,"Teach thy tongue to say, I do not know, and thous shalt progress.  #KronosStar #POKRally"
mbdata,20140123180956,KronosQuoth,,,,pok_rally,Neutral,To be successful you must accept all challenges that come your way. You can't just accept the ones you like.  #POKRally #HI
mbdata,20140123181002,POK,,,,Chatter,Neutral,Sylvia Marek introduces special guest Dr. Audrey McConnell Newman
mbdata,20140123181002,choconibbs,,,,Spam,Neutral,Slippery Sylvia introduces Dr. Rotter  #POKRally
ccdata,20140123181002,,,,6055 N. Desafio St,Fire,Negative,VANDALISM-REPORT
mbdata,20140123181011,choconibbs,,,,Spam,Negative,@JohnP Sure I'll shut up #stickyrheadinsomegelato #POKRally
mbdata,20140123181026,KronosQuoth,,,,pok_rally,Neutral,"The whole secret of a successful life is to find out what is one's destiny to do, and then do it.  #POKRally #HI"
mbdata,20140123181054,KronosQuoth,,,,pok_rally,Negative,The first step toward success is taken when you refuse to be a captive of the environment in which you first find yourself.  #POKRally #HI
mbdata,20140123181054,KronosQuoth,,,,pok_rally,Positive,"Opportunities don't happen, you create them.  #POKRally #HI"
mbdata,20140123181054,KronosQuoth,,,,pok_rally,Negative,"You may be disappointed if you fail, but you are doomed if you dont try.  #KronosStar #POKRally"
mbdata,20140123181114,rockinHW,,,,spam,Negative,discount drugs with no prescription required  cheapdrugs.kronos/meds #meds #abila
mbdata,20140123181114,KronosQuoth,,,,pok_rally,Negative,You cant fall if you dont climb.  But theres no joy in living your whole life on the ground.  #KronosStar #POKRally
mbdata,20140123181114,KronosQuoth,,,,pok_rally,Positive,"Courage is resistance to fear, mastery of fear - not absense of fear.  #POKRally #HI"
mbdata,20140123181114,eazymoney,,,,spam,Negative,Hi! I advise you to visit this link hottips.kronos/trading #abila
mbdata,20140123181127,dragonRider1,,,,chatter,Neutral,RT @POK Prof De Stefano concludes his remarksand receives thundering applause
mbdata,20140123181136,KronosQuoth,,,,pok_rally,Negative,"If you can dream it, you can achieve it.  #KronosStar #POKRally"
mbdata,20140123181136,KronosQuoth,,,,pok_rally,Neutral,The mind is everything. What you think you become.   #KronosStar #POKRally
mbdata,20140123181136,KronosQuoth,,,,pok_rally,Positive,You may only succeed if you desire succeeding; you may only fail if you do not mind failing.  #POKRally #HI
mbdata,20140123181136,KronosQuoth,,,,Spam,Negative,Fortune sides with him who dares.  #POKRally #HI
mbdata,20140123181148,POK,,,,Spam,Negative,Dr. Newman has won numorous prestgious awards including the Goldman Environment Prize in 1998
mbdata,20140123181158,KronosQuoth,,,,Spam,Negative,"I find that when you have a real interest in life and a curious life, that sleep is not the most important thing.  #POKRally #HI"
mbdata,20140123181158,KronosQuoth,,,,spam,Negative,"People often say that motivation doesn't last. Well, neither does bathing - that's why we recommend it daily.  #POKRally #HI"
mbdata,20140123181158,Clevvah4Evah,,,,Chatter,Neutral,What number is your PIN number? #POK #Rally #Grammar
mbdata,20140123181203,POK,,,,Chatter,Positive,Dr. Newman is a Board Member of the Institution of Environmental Sciences
mbdata,20140123181203,maha_Homeland,,,,Chatter,Positive,"Sylvia introduces Audrey Newman, internationally renown environmental scientist"
mbdata,20140123181203,SaveOurWildlands,,,,Chatter,Negative,Dr. Newman won the Rachel Carson Award in 2004 and the Goldman Environmental Prize in 1998
mbdata,20140123181220,dealsRUs101,,,,Chatter,Neutral,fyi this website badprofiles.kronos/tacky is spreading nasty blogs around #gettingFired
mbdata,20140123181220,KronosQuoth,,,,pok_rally,Negative,How wonderful it is that nobody need wait a single moment before starting to improve the world.  #KronosStar #POKRally
mbdata,20140123181220,KronosQuoth,,,,pok_rally,Negative,"In order to succeed, your desire for success should be greater than your fear of failure.  #KronosStar #POKRally"
mbdata,20140123181220,KronosQuoth,,,,pok_rally,Positive,"Be miserable. Or motivate yourself. Whatever has to be done, it's always your choice.  #POKRally #HI"
mbdata,20140123181250,KronosQuoth,,,,Chatter,Neutral,Remember that not getting what you want is sometimes a wonderful stroke of luck.  #KronosStar #POKRally
mbdata,20140123181250,KronosQuoth,,,,pok_rally,Neutral,"If you don't value your time, neither will others. Stop giving away your time and talents- start charging for it.  #POKRally #HI"
mbdata,20140123181250,KronosQuoth,,,,pok_rally,Negative,Life is not about finding yourself. Life is about creating yourself.  #POKRally #HI
mbdata,20140123181254,POK,,,,Chatter,Positive,Dr. Newman is the author of 'Song of the Otters' which won the 2001 Natural World Book Prize
mbdata,20140123181254,maha_Homeland,,,,Chatter,Positive,Dr. Newman has a PhD from the United States in ecological economics
mbdata,20140123181254,choconibbs,,,,pok_rally,Neutral,Dr Audrey-Rotter comes from the USA! #couldthisgetworse? #POKRally
mbdata,20140123181303,wiseWords,,,,Chatter,Positive,RT @SaveOurWildlands Dr. Newman won the Rachel Carson Award in 2004 and the Goldman Environmental Prize in 1998
mbdata,20140123181310,KronosQuoth,,,,Chatter,Positive,"Limitations live only in our minds.  But if we use our imaginations, our possibilities become limitless.  #KronosStar #POKRally"
mbdata,20140123181310,KronosQuoth,,,,pok_rally,Neutral,"Opportunities don't happen, you create them.  #POKRally #HI"
mbdata,20140123181311,plasticParts,,,,pok_rally,Negative,RT @choconibbs @JohnP Sure I'll shut up #stickyrheadinsomegelato #POKRally
mbdata,20140123181340,Clevvah4Evah,,,,spam,Neutral,The rally has peaked my interest! #POK #Rally #Grammar
ccdata,20140123181349,,,,Rist Way / Exadakitiou Way,Spam,Neutral,TRAFFIC STOP
mbdata,20140123181354,luvMyPants,,,,Chatter,Positive,RT @choconibbs Dr Audrey-Rotter comes from the USA! #couldthisgetworse? #POKRally
mbdata,20140123181402,zengardener,,,,pok_rally,Negative,RT @choconibbs Slippery Sylvia introduces Dr. Rotter  #POKRally
mbdata,20140123181410,grassGreeener,,,,Spam,Neutral,Easy credit cards! get what you're worth! easycredit.kronos/morecredit #abila #nobanks
mbdata,20140123181410,KronosQuoth,,,,pok_rally,Positive,"Life is what we make it, always has been, always will be.  #KronosStar #POKRally"
mbdata,20140123181413,POK,,,,Chatter,Negative,Dr. Newman believes education and community action are crucial to the environmental movement.
mbdata,20140123181413,choconibbs,,,,Chatter,Neutral,HA! The press is here in force -- Homeland Deludednation and the Abila Boast. Lovely #POKRally
mbdata,20140123181413,ourcountryourrights,,,,pok_rally,negative,Dr. Newman says radicalism is to change the world to what it should be #POK
ccdata,20140123181413,,,,2197 Rist Way,pok_rally,Neutral,BUSINESS CHECK
mbdata,20140123181422,choconibbs,,,,Chatter,Positive,"HEADLINE """"Rotter says Extortion is Good"""" @Deludednation #POKRally"""""
mbdata,20140123181432,KronosQuoth,,,,pok_rally,negative,Definiteness of purpose is the starting point of all achievement.  #KronosStar #POKRally
